id,names,stages,source,Timestamp,rating_numerator,retweet_count,favorite_count,breed,year,month,week,day
807621403335917568,Ollie,pupper,http://twitter.com/download/iphone,2016-12-10 16:22:02,14,3970,15410,golden retriever,2016,12,49,5
807106840509214720,Stephan,usd,http://twitter.com/download/iphone,2016-12-09 06:17:20,13,60262,125574,chihuahua,2016,12,49,4
807010152071229440,Lennon,pupper,http://twitter.com/download/iphone,2016-12-08 23:53:08,12,4151,13811,golden retriever,2016,12,49,3
806629075125202948,Not a name,usd,http://twitter.com/download/iphone,2016-12-07 22:38:52,13,37703,79411,cocker spaniel,2016,12,49,2
806542213899489280,Waffles,usd,http://twitter.com/download/iphone,2016-12-07 16:53:43,11,2556,10818,vizsla,2016,12,49,2
806219024703037440,Not a name,usd,http://twitter.com/download/iphone,2016-12-06 19:29:28,11,1290,6807,chow,2016,12,49,1
805932879469572096,Major,usd,http://twitter.com/download/iphone,2016-12-06 00:32:26,12,2073,8752,norwegian elkhound,2016,12,49,1
805826884734976000,Duke,puppo,http://twitter.com/download/iphone,2016-12-05 17:31:15,12,1984,6968,siberian husky,2016,12,49,0
805520635690676224,Zeke,usd,http://twitter.com/download/iphone,2016-12-04 21:14:20,13,1782,6080,malinois,2016,12,48,6
805487436403003392,Sansa,usd,http://twitter.com/download/iphone,2016-12-04 19:02:24,12,2748,9287,udo,2016,12,48,6
805207613751304193,Shooter,usd,http://twitter.com/download/iphone,2016-12-04 00:30:29,12,1844,8259,pembroke,2016,12,48,6
804738756058218496,Django,usd,http://twitter.com/download/iphone,2016-12-02 17:27:25,12,4164,14529,tibetan mastiff,2016,12,48,4
804026241225523202,Bo,usd,http://twitter.com/download/iphone,2016-11-30 18:16:08,13,17595,47187,udo,2016,11,48,2
803773340896923648,Diogi,puppo,http://twitter.com/download/iphone,2016-11-30 01:31:12,12,2998,10644,miniature pinscher,2016,11,48,2
803638050916102144,Not a name,pupper,http://twitter.com/download/iphone,2016-11-29 16:33:36,13,4467,11626,labrador retriever,2016,11,48,1
803380650405482500,Sonny,usd,http://twitter.com/download/iphone,2016-11-28 23:30:47,12,2011,8211,udo,2016,11,48,0
803276597545603072,Winston,usd,http://twitter.com/download/iphone,2016-11-28 16:37:19,11,2666,10612,pembroke,2016,11,48,0
802952499103731712,Marley,usd,http://twitter.com/download/iphone,2016-11-27 19:09:28,12,2175,9562,chow,2016,11,47,6
802572683846291456,Winnie,usd,http://twitter.com/download/iphone,2016-11-26 18:00:13,12,2705,9477,golden retriever,2016,11,47,5
802323869084381190,Severus,usd,http://twitter.com/download/iphone,2016-11-26 01:31:31,13,6321,17192,udo,2016,11,47,5
802265048156610565,Not a name,doggo,http://twitter.com/download/iphone,2016-11-25 21:37:47,11,1481,7006,labrador retriever,2016,11,47,4
802239329049477120,Loki,puppo,http://twitter.com/download/iphone,2016-11-25 19:55:35,12,2832,9608,eskimo dog,2016,11,47,4
801958328846974976,Ronnie,usd,http://twitter.com/download/iphone,2016-11-25 01:18:59,12,1851,8180,staffordshire bullterrier,2016,11,47,4
801538201127157760,Wallace,usd,http://twitter.com/download/iphone,2016-11-23 21:29:33,12,2222,8698,pembroke,2016,11,47,2
801285448605831168,Not a name,usd,http://twitter.com/download/iphone,2016-11-23 04:45:12,10,901,6409,udo,2016,11,47,2
801167903437357056,Milo,usd,http://twitter.com/download/iphone,2016-11-22 20:58:07,13,6432,25985,cocker spaniel,2016,11,47,1
801115127852503040,Bones,doggo,http://twitter.com/download/iphone,2016-11-22 17:28:25,12,2265,8564,dalmatian,2016,11,47,1
800751577355128832,Mauve,usd,http://twitter.com/download/iphone,2016-11-21 17:23:47,12,3002,11136,cocker spaniel,2016,11,47,0
800513324630806528,Chef,usd,http://twitter.com/download/iphone,2016-11-21 01:37:04,11,3266,13922,pembroke,2016,11,47,0
800459316964663297,Not a name,pupper,http://twitter.com/download/iphone,2016-11-20 22:02:27,12,2336,10041,udo,2016,11,46,6
800388270626521089,Doc,floofer,http://twitter.com/download/iphone,2016-11-20 17:20:08,12,3042,11820,golden retriever,2016,11,46,6
800141422401830912,Peaches,usd,http://twitter.com/download/iphone,2016-11-20 00:59:15,13,2778,16241,golden retriever,2016,11,46,6
800018252395122689,Not a name,doggo,http://twitter.com/download/iphone,2016-11-19 16:49:49,11,14281,30073,udo,2016,11,46,5
799757965289017345,Sobe,doggo,http://twitter.com/download/iphone,2016-11-18 23:35:32,13,2346,8891,border collie,2016,11,46,4
799422933579902976,Longfellow,usd,http://twitter.com/download/iphone,2016-11-18 01:24:14,12,2073,8535,miniature pinscher,2016,11,46,4
799297110730567681,Jeffrey,usd,http://twitter.com/download/iphone,2016-11-17 17:04:16,11,3002,10496,malamute,2016,11,46,3
799063482566066176,Mister,usd,http://twitter.com/download/iphone,2016-11-17 01:35:54,11,2670,8555,norfolk terrier,2016,11,46,3
798933969379225600,Iroh,usd,http://twitter.com/download/iphone,2016-11-16 17:01:16,12,4851,13927,siberian husky,2016,11,46,2
798925684722855936,Shadow,usd,http://twitter.com/download/iphone,2016-11-16 16:28:21,11,1547,7894,west highland white terrier,2016,11,46,2
798209839306514432,Cooper,usd,http://twitter.com/download/iphone,2016-11-14 17:03:50,13,2767,11003,pekinese,2016,11,46,0
797971864723324932,Not a name,pupper,http://twitter.com/download/iphone,2016-11-14 01:18:12,12,3407,12349,american staffordshire terrier,2016,11,46,0
797545162159308800,Cassie,usd,http://twitter.com/download/iphone,2016-11-12 21:02:38,12,5258,15397,pembroke,2016,11,45,5
797236660651966464,Pancake,usd,http://twitter.com/download/iphone,2016-11-12 00:36:46,12,7209,21166,collie,2016,11,45,5
796865951799083009,Tyr,usd,http://twitter.com/download/iphone,2016-11-11 00:03:42,12,2065,8127,cardigan,2016,11,45,4
796759840936919040,Romeo,usd,http://twitter.com/download/iphone,2016-11-10 17:02:03,11,3308,12574,american staffordshire terrier,2016,11,45,3
796484825502875648,Not a name,doggo,http://twitter.com/download/iphone,2016-11-09 22:49:15,12,1913,8028,cocker spaniel,2016,11,45,2
796387464403357696,Snicku,usd,http://twitter.com/download/iphone,2016-11-09 16:22:22,12,4518,11672,pekinese,2016,11,45,2
796149749086875649,Ruby,usd,http://twitter.com/download/iphone,2016-11-09 00:37:46,11,15521,34260,golden retriever,2016,11,45,2
796116448414461957,Not a name,usd,http://twitter.com/download/iphone,2016-11-08 22:25:27,11,2621,9663,cardigan,2016,11,45,1
796080075804475393,Yogi,floofer,http://twitter.com/download/iphone,2016-11-08 20:00:55,12,2510,8977,chow,2016,11,45,1
796031486298386433,Daisy,usd,http://twitter.com/download/iphone,2016-11-08 16:47:50,13,3986,11483,golden retriever,2016,11,45,1
795464331001561088,Not a name,doggo,http://twitter.com/download/iphone,2016-11-07 03:14:10,13,25842,52752,golden retriever,2016,11,45,0
795400264262053889,Brody,usd,http://twitter.com/download/iphone,2016-11-06 22:59:35,12,3116,10702,golden retriever,2016,11,44,6
795076730285391872,Bailey,usd,http://twitter.com/download/iphone,2016-11-06 01:33:58,11,5887,17208,udo,2016,11,44,6
794926597468000259,Mack,usd,http://twitter.com/download/iphone,2016-11-05 15:37:24,12,2499,10891,toy poodle,2016,11,44,5
794332329137291264,Nimbus,floofer,http://twitter.com/download/iphone,2016-11-04 00:15:59,12,2882,10161,samoyed,2016,11,44,4
794205286408003585,Laika,pupper,http://twitter.com/download/iphone,2016-11-03 15:51:10,14,3588,9769,udo,2016,11,44,3
793962221541933056,Maximus,usd,http://twitter.com/download/iphone,2016-11-02 23:45:19,12,5296,17820,labrador retriever,2016,11,44,2
793845145112371200,Clark,usd,http://twitter.com/download/iphone,2016-11-02 16:00:06,13,2032,9771,old english sheepdog,2016,11,44,2
793601777308463104,Dobby,usd,http://twitter.com/download/iphone,2016-11-01 23:53:02,12,1765,8460,miniature pinscher,2016,11,44,1
793500921481273345,Fiona,usd,http://twitter.com/download/iphone,2016-11-01 17:12:16,12,2580,11340,golden retriever,2016,11,44,1
793286476301799424,Moreton,usd,http://twitter.com/download/iphone,2016-11-01 03:00:09,13,9973,26078,afghan hound,2016,11,44,1
793271401113350145,Dave,usd,http://twitter.com/download/iphone,2016-11-01 02:00:14,12,2577,9183,siberian husky,2016,11,44,1
793256262322548741,Not a name,usd,http://twitter.com/download/iphone,2016-11-01 01:00:05,12,9044,21181,basset,2016,11,44,1
793241302385262592,Tucker,usd,http://twitter.com/download/iphone,2016-11-01 00:00:38,13,3554,11138,golden retriever,2016,11,44,1
793226087023144960,Juno,usd,http://twitter.com/download/iphone,2016-10-31 23:00:11,11,3106,10431,wire haired fox terrier,2016,10,44,0
793210959003287553,Maude,usd,http://twitter.com/download/iphone,2016-10-31 22:00:04,10,3046,9468,french bulldog,2016,10,44,0
793195938047070209,Lily,puppo,http://twitter.com/download/iphone,2016-10-31 21:00:23,12,6106,16207,labrador retriever,2016,10,44,0
793180763617361921,Newt,usd,http://twitter.com/download/iphone,2016-10-31 20:00:05,11,2162,7352,lakeland terrier,2016,10,44,0
793165685325201412,Benji,usd,http://twitter.com/download/iphone,2016-10-31 19:00:10,12,3016,9991,golden retriever,2016,10,44,0
793150605191548928,Nida,usd,http://twitter.com/download/iphone,2016-10-31 18:00:14,11,1842,6540,italian greyhound,2016,10,44,0
793135492858580992,Not a name,usd,http://twitter.com/download/iphone,2016-10-31 17:00:11,13,2707,6850,udo,2016,10,44,0
793120401413079041,Robin,usd,http://twitter.com/download/iphone,2016-10-31 16:00:13,11,4241,13456,labrador retriever,2016,10,44,0
792913359805018113,Not a name,usd,http://twitter.com/download/iphone,2016-10-31 02:17:31,13,4357,15208,udo,2016,10,44,0
792883833364439040,Bailey,usd,http://twitter.com/download/iphone,2016-10-31 00:20:11,12,4637,11994,standard poodle,2016,10,44,0
792773781206999040,Monster,usd,http://twitter.com/download/iphone,2016-10-30 17:02:53,12,1820,7789,yorkshire terrier,2016,10,43,6
792394556390137856,BeBe,usd,http://twitter.com/download/iphone,2016-10-29 15:55:58,12,4653,14254,cocker spaniel,2016,10,43,5
792050063153438720,Remus,usd,http://twitter.com/download/iphone,2016-10-28 17:07:05,11,1959,7612,komondor,2016,10,43,4
791672322847637504,Not a name,usd,http://twitter.com/download/iphone,2016-10-27 16:06:04,13,3381,12444,golden retriever,2016,10,43,3
791406955684368384,Levi,usd,http://twitter.com/download/iphone,2016-10-26 22:31:36,12,4465,13897,pembroke,2016,10,43,2
791312159183634433,Mabel,usd,http://twitter.com/download/iphone,2016-10-26 16:14:55,12,2754,9314,miniature pinscher,2016,10,43,2
790987426131050500,Misty,usd,http://twitter.com/download/iphone,2016-10-25 18:44:32,12,2312,10453,cocker spaniel,2016,10,43,1
790946055508652032,Betty,puppo,http://twitter.com/download/iphone,2016-10-25 16:00:09,12,5079,17623,golden retriever,2016,10,43,1
790698755171364864,Mosby,usd,http://twitter.com/download/iphone,2016-10-24 23:37:28,12,2075,8681,bernese mountain dog,2016,10,43,0
790581949425475584,Duke,usd,http://twitter.com/download/iphone,2016-10-24 15:53:19,11,7789,21908,malinois,2016,10,43,0
790337589677002753,Maggie,usd,http://twitter.com/download/iphone,2016-10-23 23:42:19,12,2021,8284,pembroke,2016,10,42,6
790277117346975746,Bruce,usd,http://twitter.com/download/iphone,2016-10-23 19:42:02,11,3448,13305,labrador retriever,2016,10,42,6
789986466051088384,Happy,usd,http://twitter.com/download/iphone,2016-10-23 00:27:05,12,2505,9790,golden retriever,2016,10,42,6
789628658055020548,Eli,usd,http://twitter.com/download/iphone,2016-10-22 00:45:17,13,1930,7958,chow,2016,10,42,5
789599242079838210,Brownie,usd,http://twitter.com/download/iphone,2016-10-21 22:48:24,12,2099,7163,chesapeake bay retriever,2016,10,42,4
789530877013393408,Rizzy,usd,http://twitter.com/download/iphone,2016-10-21 18:16:44,12,3658,12452,schipperke,2016,10,42,4
789268448748703744,Stella,usd,http://twitter.com/download/iphone,2016-10-21 00:53:56,10,2806,9651,malamute,2016,10,42,4
789137962068021249,Bo,usd,http://twitter.com/download/iphone,2016-10-20 16:15:26,12,3033,10280,chihuahua,2016,10,42,3
788908386943430656,Lucy,usd,http://twitter.com/download/iphone,2016-10-20 01:03:11,11,13413,29031,golden retriever,2016,10,42,3
788765914992902144,Butter,usd,http://twitter.com/download/iphone,2016-10-19 15:37:03,12,11162,29052,cocker spaniel,2016,10,42,2
788412144018661376,Dexter,usd,http://twitter.com/download/iphone,2016-10-18 16:11:17,11,5736,16478,golden retriever,2016,10,42,1
788178268662984705,Not a name,doggo,http://twitter.com/download/iphone,2016-10-18 00:41:57,13,2296,7644,samoyed,2016,10,42,1
788150585577050112,Leo,usd,http://twitter.com/download/iphone,2016-10-17 22:51:57,13,1408,6497,chow,2016,10,42,0
788039637453406209,Not a name,usd,http://twitter.com/download/iphone,2016-10-17 15:31:05,12,1432,6499,udo,2016,10,42,0
787810552592695296,Frank,usd,http://twitter.com/download/iphone,2016-10-17 00:20:47,11,3309,9176,pug,2016,10,42,0
787717603741622272,Tonks,puppo,http://twitter.com/download/iphone,2016-10-16 18:11:26,13,3017,10822,german shepherd,2016,10,41,6
787397959788929025,Moose,usd,http://twitter.com/download/iphone,2016-10-15 21:01:17,11,3072,11492,chihuahua,2016,10,41,5
787322443945877504,Lincoln,usd,http://twitter.com/download/iphone,2016-10-15 16:01:13,10,1893,8243,golden retriever,2016,10,41,5
786963064373534720,Rory,usd,http://twitter.com/download/iphone,2016-10-14 16:13:10,12,8635,28155,golden retriever,2016,10,41,4
786664955043049472,Not a name,usd,http://twitter.com/download/iphone,2016-10-13 20:28:35,12,2765,11267,leonberg,2016,10,41,3
786595970293370880,Dale,usd,http://twitter.com/download/iphone,2016-10-13 15:54:28,11,3351,9965,pembroke,2016,10,41,3
786363235746385920,Rizzo,doggo,http://twitter.com/download/iphone,2016-10-13 00:29:39,13,3782,11526,golden retriever,2016,10,41,3
786233965241827333,Mattie,usd,http://twitter.com/download/iphone,2016-10-12 15:55:59,11,5155,16177,labrador retriever,2016,10,41,2
785927819176054784,Lucy,usd,http://twitter.com/download/iphone,2016-10-11 19:39:28,12,3418,12016,toy poodle,2016,10,41,1
785872687017132033,Rusty,usd,http://twitter.com/download/iphone,2016-10-11 16:00:24,12,1965,7066,great pyrenees,2016,10,41,1
785639753186217984,Pinot,doggo,http://twitter.com/download/iphone,2016-10-11 00:34:48,10,2400,8262,udo,2016,10,41,1
785533386513321988,Dallas,usd,http://twitter.com/download/iphone,2016-10-10 17:32:08,11,2167,9615,miniature pinscher,2016,10,41,0
785264754247995392,Doc,usd,http://twitter.com/download/iphone,2016-10-09 23:44:41,12,1760,7682,chow,2016,10,40,6
785170936622350336,Hero,usd,http://twitter.com/download/iphone,2016-10-09 17:31:53,11,5246,12764,eskimo dog,2016,10,40,6
784826020293709826,Rusty,usd,http://twitter.com/download/iphone,2016-10-08 18:41:19,13,3493,10719,chow,2016,10,40,5
784517518371221505,Frankie,usd,http://twitter.com/download/iphone,2016-10-07 22:15:26,11,2740,9465,malamute,2016,10,40,4
784431430411685888,Stormy,usd,http://twitter.com/download/iphone,2016-10-07 16:33:21,12,1384,6029,miniature poodle,2016,10,40,4
783839966405230592,Riley,usd,http://twitter.com/download/iphone,2016-10-06 01:23:05,13,11673,31736,udo,2016,10,40,3
783821107061198850,Mairi,usd,http://twitter.com/download/iphone,2016-10-06 00:08:09,12,2111,7762,lakeland terrier,2016,10,40,3
783695101801398276,Loomis,usd,http://twitter.com/download/iphone,2016-10-05 15:47:27,12,3483,11031,chow,2016,10,40,2
783466772167098368,Finn,usd,http://twitter.com/download/iphone,2016-10-05 00:40:09,11,2427,8932,chihuahua,2016,10,40,2
783391753726550016,Godi,usd,http://twitter.com/download/iphone,2016-10-04 19:42:03,13,5939,17819,norwegian elkhound,2016,10,40,1
783334639985389568,Dave,usd,http://twitter.com/download/iphone,2016-10-04 15:55:06,12,12635,30841,cardigan,2016,10,40,1
783085703974514689,Earl,usd,http://twitter.com/download/iphone,2016-10-03 23:25:55,11,2394,8596,chesapeake bay retriever,2016,10,40,0
782969140009107456,Cali,usd,http://twitter.com/download/iphone,2016-10-03 15:42:44,12,7922,25463,golden retriever,2016,10,40,0
782747134529531904,Deacon,doggo,http://twitter.com/download/iphone,2016-10-03 01:00:34,11,1506,7897,golden retriever,2016,10,40,0
782722598790725632,Penny,usd,http://twitter.com/download/iphone,2016-10-02 23:23:04,10,5834,18267,irish setter,2016,10,39,6
782598640137187329,Timmy,usd,http://twitter.com/download/iphone,2016-10-02 15:10:30,11,2021,8234,malamute,2016,10,39,6
782305867769217024,Sampson,doggo,http://twitter.com/download/iphone,2016-10-01 19:47:08,12,6019,17588,briard,2016,10,39,5
781955203444699136,Chipson,usd,http://twitter.com/download/iphone,2016-09-30 20:33:43,11,3627,11736,udo,2016,9,39,4
781661882474196992,Not a name,usd,http://twitter.com/download/iphone,2016-09-30 01:08:10,5,2921,11022,pembroke,2016,9,39,4
781524693396357120,Not a name,usd,http://twitter.com/download/iphone,2016-09-29 16:03:01,12,5989,21898,chesapeake bay retriever,2016,9,39,3
781251288990355457,Oakley,usd,http://twitter.com/download/iphone,2016-09-28 21:56:36,11,2255,8887,mexican hairless,2016,9,39,2
781163403222056960,Not a name,usd,http://twitter.com/download/iphone,2016-09-28 16:07:23,10,2952,10318,shetland sheepdog,2016,9,39,2
780931614150983680,Not a name,puppo,http://twitter.com/download/iphone,2016-09-28 00:46:20,13,7919,22841,udo,2016,9,39,2
780858289093574656,Dash,usd,http://twitter.com/download/iphone,2016-09-27 19:54:58,10,2157,7587,chesapeake bay retriever,2016,9,39,1
780800785462489090,Koda,usd,http://twitter.com/download/iphone,2016-09-27 16:06:28,11,1404,5802,siberian husky,2016,9,39,1
780601303617732608,Hercules,usd,http://twitter.com/download/iphone,2016-09-27 02:53:48,12,3597,12751,saint bernard,2016,9,39,1
780543529827336192,Not a name,floofer,http://twitter.com/download/iphone,2016-09-26 23:04:13,12,1862,6645,golden retriever,2016,9,39,0
780459368902959104,Bear,usd,http://twitter.com/download/iphone,2016-09-26 17:29:48,11,1151,5581,great dane,2016,9,39,0
780192070812196864,Not a name,floofer,http://twitter.com/download/iphone,2016-09-25 23:47:39,11,2408,9174,vizsla,2016,9,38,6
779834332596887552,Scout,usd,http://twitter.com/download/iphone,2016-09-25 00:06:08,11,7633,19995,golden retriever,2016,9,38,6
779377524342161408,Not a name,pupper,http://twitter.com/download/iphone,2016-09-23 17:50:56,12,3359,9307,udo,2016,9,38,4
779123168116150273,Reggie,usd,http://twitter.com/download/iphone,2016-09-23 01:00:13,12,3933,12444,toy poodle,2016,9,38,4
779056095788752897,Not a name,usd,http://twitter.com/download/iphone,2016-09-22 20:33:42,13,4869,15604,chihuahua,2016,9,38,3
778990705243029504,Jay,usd,http://twitter.com/download/iphone,2016-09-22 16:13:51,11,7813,21073,cocker spaniel,2016,9,38,3
778748913645780993,Mya,usd,http://twitter.com/download/iphone,2016-09-22 00:13:04,11,1429,7265,staffordshire bullterrier,2016,9,38,3
778650543019483137,Strider,usd,http://twitter.com/download/iphone,2016-09-21 17:42:10,10,1614,6075,german shepherd,2016,9,38,2
778624900596654080,Penny,usd,http://twitter.com/download/iphone,2016-09-21 16:00:17,11,1085,4896,airedale,2016,9,38,2
778408200802557953,Not a name,usd,http://twitter.com/download/iphone,2016-09-21 01:39:11,14,4687,14382,pembroke,2016,9,38,2
778383385161035776,Nala,usd,http://twitter.com/download/iphone,2016-09-21 00:00:35,13,1193,6166,collie,2016,9,38,2
778286810187399168,Stanley,usd,http://twitter.com/download/iphone,2016-09-20 17:36:50,11,3546,10939,boston bull,2016,9,38,1
778039087836069888,Not a name,pupper,http://twitter.com/download/iphone,2016-09-20 01:12:28,12,2826,8913,german shepherd,2016,9,38,1
777885040357281792,Wesley,usd,http://twitter.com/download/iphone,2016-09-19 15:00:20,3,1771,6704,afghan hound,2016,9,38,0
777684233540206592,Not a name,usd,http://twitter.com/download/iphone,2016-09-19 01:42:24,12,3167,11824,cocker spaniel,2016,9,38,0
777621514455814149,Derek,usd,http://twitter.com/download/iphone,2016-09-18 21:33:11,12,2677,9230,chow,2016,9,37,6
777189768882946048,Jeffrey,usd,http://twitter.com/download/iphone,2016-09-17 16:57:35,12,4649,15096,chihuahua,2016,9,37,5
776813020089548800,Solomon,usd,http://twitter.com/download/iphone,2016-09-16 16:00:31,12,1304,5137,toy poodle,2016,9,37,4
776477788987613185,Huck,pupper,http://twitter.com/download/iphone,2016-09-15 17:48:25,11,3001,9302,labrador retriever,2016,9,37,3
776218204058357768,Not a name,floofer,http://twitter.com/download/iphone,2016-09-15 00:36:55,13,17184,31583,samoyed,2016,9,37,3
776201521193218049,Not a name,usd,http://twitter.com/download/iphone,2016-09-14 23:30:38,10,2711,10115,rottweiler,2016,9,37,2
776113305656188928,Sampson,pupper,http://twitter.com/download/iphone,2016-09-14 17:40:06,11,4677,12374,udo,2016,9,37,2
776088319444877312,Not a name,usd,http://twitter.com/download/iphone,2016-09-14 16:00:49,10,161,1925,pug,2016,9,37,2
775842724423557120,Blue,usd,http://twitter.com/download/iphone,2016-09-13 23:44:54,12,2871,12319,chow,2016,9,37,1
775733305207554048,Anakin,doggo,http://twitter.com/download/iphone,2016-09-13 16:30:07,11,4286,14577,udo,2016,9,37,1
775729183532220416,Not a name,usd,http://twitter.com/download/iphone,2016-09-13 16:13:44,13,4907,13596,udo,2016,9,37,1
775364825476165632,Finley,doggo,http://twitter.com/download/iphone,2016-09-12 16:05:54,11,3194,7818,beagle,2016,9,37,0
775085132600442880,Tucker,usd,http://twitter.com/download/iphone,2016-09-11 21:34:30,13,5072,16365,chow,2016,9,36,6
774757898236878852,Finley,usd,http://twitter.com/download/iphone,2016-09-10 23:54:11,12,1900,8997,toy poodle,2016,9,36,5
774639387460112384,Sprinkles,usd,http://twitter.com/download/iphone,2016-09-10 16:03:16,10,1853,7078,walker hound,2016,9,36,5
774314403806253056,Not a name,usd,http://twitter.com/download/iphone,2016-09-09 18:31:54,14,5972,22922,eskimo dog,2016,9,36,4
773985732834758656,Winnie,pupper,http://twitter.com/download/iphone,2016-09-08 20:45:53,11,4162,11287,pug,2016,9,36,3
773922284943896577,Heinrich,floofer,http://twitter.com/download/iphone,2016-09-08 16:33:46,12,1857,6736,pomeranian,2016,9,36,3
773704687002451968,Loki,usd,http://twitter.com/download/iphone,2016-09-08 02:09:06,12,1741,6953,silky terrier,2016,9,36,3
773670353721753600,Shakespeare,usd,http://twitter.com/download/iphone,2016-09-07 23:52:41,10,1393,5597,old english sheepdog,2016,9,36,2
773547596996571136,Chelsea,pupper,http://twitter.com/download/iphone,2016-09-07 15:44:53,11,6620,23249,norwegian elkhound,2016,9,36,2
773308824254029826,Bungalo,usd,http://twitter.com/download/iphone,2016-09-06 23:56:05,12,8013,24449,labrador retriever,2016,9,36,1
773247561583001600,Chip,usd,http://twitter.com/download/iphone,2016-09-06 19:52:39,10,3458,9895,miniature pinscher,2016,9,36,1
773191612633579521,Grey,usd,http://twitter.com/download/iphone,2016-09-06 16:10:20,12,4410,10513,blenheim spaniel,2016,9,36,1
772877495989305348,Not a name,doggo,http://twitter.com,2016-09-05 19:22:09,11,4156,9007,norwegian elkhound,2016,9,36,0
772826264096874500,Roosevelt,usd,http://twitter.com/download/iphone,2016-09-05 15:58:34,11,2511,8426,basset,2016,9,36,0
772581559778025472,Not a name,usd,http://twitter.com/download/iphone,2016-09-04 23:46:12,10,1812,6822,newfoundland,2016,9,35,6
772193107915964416,Willem,pupper,http://twitter.com/download/iphone,2016-09-03 22:02:38,12,1491,6335,pembroke,2016,9,35,5
772152991789019136,Not a name,usd,http://twitter.com/download/iphone,2016-09-03 19:23:13,10,1197,3979,golden retriever,2016,9,35,5
772117678702071809,Jack,usd,http://twitter.com/download/iphone,2016-09-03 17:02:54,12,789,3954,labrador retriever,2016,9,35,5
772114945936949249,Finn,usd,http://twitter.com/download/iphone,2016-09-03 16:52:02,10,503,2857,chihuahua,2016,9,35,5
772102971039580160,Penny,usd,http://twitter.com/download/iphone,2016-09-03 16:04:27,11,995,4215,pembroke,2016,9,35,5
771770456517009408,Davey,usd,http://twitter.com/download/iphone,2016-09-02 18:03:10,11,3638,12617,papillon,2016,9,35,4
771500966810099713,Dakota,usd,http://twitter.com/download/iphone,2016-09-02 00:12:18,12,2813,8695,labrador retriever,2016,9,35,4
771380798096281600,Fizz,usd,http://twitter.com/download/iphone,2016-09-01 16:14:48,11,5458,11036,collie,2016,9,35,3
771136648247640064,Dixie,usd,http://twitter.com/download/iphone,2016-09-01 00:04:38,11,3137,9631,golden retriever,2016,9,35,3
771102124360998913,Charlie,usd,http://twitter.com/download/iphone,2016-08-31 21:47:27,12,1543,6566,labrador retriever,2016,8,35,2
771014301343748096,Not a name,usd,http://twitter.com/download/iphone,2016-08-31 15:58:28,7,1767,7203,udo,2016,8,35,2
770787852854652928,Winston,usd,http://twitter.com/download/iphone,2016-08-31 00:58:39,10,1298,5194,bernese mountain dog,2016,8,35,2
770772759874076672,Sebastian,usd,http://twitter.com/download/iphone,2016-08-30 23:58:40,11,1512,5453,chow,2016,8,35,1
770655142660169732,Not a name,floofer,http://twitter.com/download/iphone,2016-08-30 16:11:18,11,1869,7698,udo,2016,8,35,1
770414278348247044,Al,usd,http://twitter.com/download/iphone,2016-08-30 00:14:12,11,2216,6606,golden retriever,2016,8,35,1
770293558247038976,Jackson,usd,http://twitter.com/download/iphone,2016-08-29 16:14:30,10,1599,6544,italian greyhound,2016,8,35,0
770069151037685760,Carbon,usd,http://twitter.com/download/iphone,2016-08-29 01:22:47,10,2454,7948,boston bull,2016,8,35,0
769940425801170949,Klein,usd,http://twitter.com/download/iphone,2016-08-28 16:51:16,12,10321,32988,miniature pinscher,2016,8,34,6
769695466921623552,Titan,usd,http://twitter.com/download/iphone,2016-08-28 00:37:54,13,1769,6710,pug,2016,8,34,6
769212283578875904,DonDon,usd,http://twitter.com/download/iphone,2016-08-26 16:37:54,12,1832,5679,golden retriever,2016,8,34,4
768970937022709760,Kirby,usd,http://twitter.com,2016-08-26 00:38:52,12,7002,15126,pomeranian,2016,8,34,4
768855141948723200,Jesse,usd,http://twitter.com/download/iphone,2016-08-25 16:58:45,11,954,4406,chow,2016,8,34,3
768609597686943744,Lou,usd,http://twitter.com/download/iphone,2016-08-25 00:43:02,10,1290,4321,basenji,2016,8,34,3
768596291618299904,Oakley,usd,http://twitter.com/download/iphone,2016-08-24 23:50:10,12,1367,5266,great pyrenees,2016,8,34,2
768473857036525572,Chevy,usd,http://twitter.com/download/iphone,2016-08-24 15:43:39,11,3663,14295,labrador retriever,2016,8,34,2
768193404517830656,Gerald,doggo,http://twitter.com/download/iphone,2016-08-23 21:09:14,8,3797,11442,udo,2016,8,34,1
767884188863397888,Tito,usd,http://twitter.com/download/iphone,2016-08-23 00:40:31,10,1497,4984,udo,2016,8,34,1
767754930266464257,Philbert,usd,http://twitter.com/download/iphone,2016-08-22 16:06:54,11,5744,16816,vizsla,2016,8,34,0
767500508068192258,Louie,usd,http://twitter.com/download/iphone,2016-08-21 23:15:55,12,2497,7851,chow,2016,8,33,6
767191397493538821,Not a name,doggo,http://twitter.com/download/iphone,2016-08-21 02:47:37,13,4066,12876,udo,2016,8,33,6
767122157629476866,Rupert,usd,http://twitter.com/download/iphone,2016-08-20 22:12:29,13,3046,10623,toy poodle,2016,8,33,5
766793450729734144,Rufus,usd,http://twitter.com/download/iphone,2016-08-20 00:26:19,10,1452,5329,beagle,2016,8,33,5
766693177336135680,Brudge,usd,http://twitter.com/download/iphone,2016-08-19 17:47:52,11,846,4223,doberman,2016,8,33,4
766423258543644672,Shadoe,usd,http://twitter.com/download/iphone,2016-08-18 23:55:18,9,1705,6315,keeshond,2016,8,33,3
